"","subject","item","Rating","Anim","Trans"
"8483",177,"35",1,"inverse",4
"8484",177,"36",7,"inverse",4
"8485",177,"37",7,"basic",3
"8486",177,"38",7,"basic",3
"8487",177,"39",7,"basic",3
"8488",177,"40",5,"inverse",3
"8489",177,"41",7,"inverse",3
"8490",177,"42",7,"inverse",3
"8491",177,"43",7,"basic",2
"8492",177,"44",7,"basic",2
"8493",177,"45",7,"basic",2
"8494",177,"46",7,"inverse",2
"8495",177,"47",7,"inverse",2
"8496",177,"48",7,"inverse",2
"8497",178,"1",6,"basic",9
"8498",178,"2",7,"basic",9
"8499",178,"3",4,"basic",9
"8500",178,"4",6,"inverse",9
"8501",178,"5",4,"inverse",9
"8502",178,"6",6,"inverse",9
"8503",178,"7",5,"basic",8
"8504",178,"8",7,"basic",8
"8505",178,"9",5,"basic",8
"8506",178,"10",6,"inverse",8
"8507",178,"11",6,"inverse",8
"8508",178,"12",6,"inverse",8
"8509",178,"13",7,"basic",7
"8510",178,"14",5,"basic",7
"8511",178,"15",6,"basic",7
"8512",178,"16",4,"inverse",7
"8513",178,"17",5,"inverse",7
"8514",178,"18",6,"inverse",7
"8515",178,"19",5,"basic",6
"8516",178,"20",7,"basic",6
"8517",178,"21",6,"basic",6
"8518",178,"22",5,"inverse",6
"8519",178,"23",5,"inverse",6
"8520",178,"24",7,"inverse",6
"8521",178,"25",5,"basic",5
"8522",178,"26",7,"basic",5
"8523",178,"27",6,"basic",5
"8524",178,"28",7,"inverse",5
"8525",178,"29",6,"inverse",5
"8526",178,"30",7,"inverse",5
"8527",178,"31",5,"basic",4
"8528",178,"32",7,"basic",4
"8529",178,"33",4,"basic",4
"8530",178,"34",7,"inverse",4
"8531",178,"35",6,"inverse",4
"8532",178,"36",7,"inverse",4
"8533",178,"37",5,"basic",3
"8534",178,"38",7,"basic",3
"8535",178,"39",7,"basic",3
"8536",178,"40",4,"inverse",3
"8537",178,"41",7,"inverse",3
"8538",178,"42",7,"inverse",3
"8539",178,"43",5,"basic",2
"8540",178,"44",7,"basic",2
"8541",178,"45",7,"basic",2
"8542",178,"46",6,"inverse",2
"8543",178,"47",7,"inverse",2
"8544",178,"48",4,"inverse",2
"8545",179,"1",1,"basic",9
"8546",179,"2",3,"basic",9
"8547",179,"3",4,"basic",9
"8548",179,"4",2,"inverse",9
"8549",179,"5",2,"inverse",9
"8550",179,"6",3,"inverse",9
"8551",179,"7",5,"basic",8
"8552",179,"8",4,"basic",8
"8553",179,"9",3,"basic",8
"8554",179,"10",4,"inverse",8
"8555",179,"11",3,"inverse",8
"8556",179,"12",6,"inverse",8
"8557",179,"13",4,"basic",7
"8558",179,"14",3,"basic",7
"8559",179,"15",3,"basic",7
"8560",179,"16",3,"inverse",7
"8561",179,"17",2,"inverse",7
"8562",179,"18",3,"inverse",7
"8563",179,"19",4,"basic",6
"8564",179,"20",4,"basic",6
"8565",179,"21",3,"basic",6
"8566",179,"22",5,"inverse",6
"8567",179,"23",2,"inverse",6
"8568",179,"24",4,"inverse",6
"8569",179,"25",1,"basic",5
"8570",179,"26",3,"basic",5
"8571",179,"27",4,"basic",5
"8572",179,"28",3,"inverse",5
"8573",179,"29",3,"inverse",5
"8574",179,"30",5,"inverse",5
"8575",179,"31",3,"basic",4
"8576",179,"32",3,"basic",4
"8577",179,"33",5,"basic",4
"8578",179,"34",4,"inverse",4
"8579",179,"35",5,"inverse",4
"8580",179,"36",5,"inverse",4
"8581",179,"37",5,"basic",3
"8582",179,"38",4,"basic",3
"8583",179,"39",4,"basic",3
"8584",179,"40",2,"inverse",3
"8585",179,"41",6,"inverse",3
"8586",179,"42",5,"inverse",3
"8587",179,"43",4,"basic",2
"8588",179,"44",3,"basic",2
"8589",179,"45",5,"basic",2
"8590",179,"46",2,"inverse",2
"8591",179,"47",4,"inverse",2
"8592",179,"48",3,"inverse",2
"8593",180,"1",6,"basic",9
"8594",180,"2",7,"basic",9
"8595",180,"3",3,"basic",9
"8596",180,"4",6,"inverse",9
"8597",180,"5",7,"inverse",9
"8598",180,"6",1,"inverse",9
"8599",180,"7",7,"basic",8
"8600",180,"8",7,"basic",8
"8601",180,"9",7,"basic",8
"8602",180,"10",6,"inverse",8
"8603",180,"11",2,"inverse",8
"8604",180,"12",4,"inverse",8
"8605",180,"13",7,"basic",7
"8606",180,"14",7,"basic",7
"8607",180,"15",1,"basic",7
"8608",180,"16",2,"inverse",7
"8609",180,"17",3,"inverse",7
"8610",180,"18",7,"inverse",7
"8611",180,"19",7,"basic",6
"8612",180,"20",7,"basic",6
"8613",180,"21",6,"basic",6
"8614",180,"22",6,"inverse",6
"8615",180,"23",2,"inverse",6
"8616",180,"24",6,"inverse",6
"8617",180,"25",4,"basic",5
"8618",180,"26",7,"basic",5
"8619",180,"27",7,"basic",5
"8620",180,"28",6,"inverse",5
"8621",180,"29",7,"inverse",5
"8622",180,"30",7,"inverse",5
"8623",180,"31",3,"basic",4
"8624",180,"32",7,"basic",4
"8625",180,"33",1,"basic",4
"8626",180,"34",7,"inverse",4
"8627",180,"35",7,"inverse",4
"8628",180,"36",7,"inverse",4
"8629",180,"37",2,"basic",3
"8630",180,"38",7,"basic",3
"8631",180,"39",7,"basic",3
"8632",180,"40",4,"inverse",3
"8633",180,"41",7,"inverse",3
"8634",180,"42",7,"inverse",3
"8635",180,"43",7,"basic",2
"8636",180,"44",7,"basic",2
"8637",180,"45",7,"basic",2
"8638",180,"46",7,"inverse",2
"8639",180,"47",7,"inverse",2
"8640",180,"48",4,"inverse",2
"8641",181,"1",7,"basic",9
"8642",181,"2",7,"basic",9
"8643",181,"3",7,"basic",9
"8644",181,"4",4,"inverse",9
"8645",181,"5",6,"inverse",9
"8646",181,"6",7,"inverse",9
"8647",181,"7",5,"basic",8
"8648",181,"8",7,"basic",8
"8649",181,"9",7,"basic",8
"8650",181,"10",7,"inverse",8
"8651",181,"11",6,"inverse",8
"8652",181,"12",7,"inverse",8
"8653",181,"13",7,"basic",7
"8654",181,"14",4,"basic",7
"8655",181,"15",6,"basic",7
"8656",181,"16",5,"inverse",7
"8657",181,"17",7,"inverse",7
"8658",181,"18",7,"inverse",7
"8659",181,"19",7,"basic",6
"8660",181,"20",7,"basic",6
"8661",181,"21",7,"basic",6
"8662",181,"22",7,"inverse",6
"8663",181,"23",6,"inverse",6
"8664",181,"24",7,"inverse",6
"8665",181,"25",7,"basic",5
"8666",181,"26",7,"basic",5
"8667",181,"27",7,"basic",5
"8668",181,"28",7,"inverse",5
"8669",181,"29",7,"inverse",5
"8670",181,"30",7,"inverse",5
"8671",181,"31",7,"basic",4
"8672",181,"32",7,"basic",4
"8673",181,"33",3,"basic",4
"8674",181,"34",7,"inverse",4
"8675",181,"35",7,"inverse",4
"8676",181,"36",7,"inverse",4
"8677",181,"37",6,"basic",3
"8678",181,"38",7,"basic",3
"8679",181,"39",6,"basic",3
"8680",181,"40",7,"inverse",3
"8681",181,"41",7,"inverse",3
"8682",181,"42",7,"inverse",3
"8683",181,"43",5,"basic",2
"8684",181,"44",7,"basic",2
"8685",181,"45",7,"basic",2
"8686",181,"46",7,"inverse",2
"8687",181,"47",6,"inverse",2
"8688",181,"48",3,"inverse",2
"8689",182,"1",7,"basic",9
"8690",182,"2",6,"basic",9
"8691",182,"3",7,"basic",9
"8692",182,"4",2,"inverse",9
"8693",182,"5",6,"inverse",9
"8694",182,"6",2,"inverse",9
"8695",182,"7",6,"basic",8
"8696",182,"8",6,"basic",8
"8697",182,"9",7,"basic",8
"8698",182,"10",7,"inverse",8
"8699",182,"11",5,"inverse",8
"8700",182,"12",2,"inverse",8
"8701",182,"13",7,"basic",7
"8702",182,"14",7,"basic",7
"8703",182,"15",3,"basic",7
"8704",182,"16",2,"inverse",7
"8705",182,"17",4,"inverse",7
"8706",182,"18",2,"inverse",7
"8707",182,"19",7,"basic",6
"8708",182,"20",7,"basic",6
"8709",182,"21",7,"basic",6
"8710",182,"22",2,"inverse",6
"8711",182,"23",5,"inverse",6
"8712",182,"24",7,"inverse",6
"8713",182,"25",7,"basic",5
"8714",182,"26",7,"basic",5
"8715",182,"27",7,"basic",5
"8716",182,"28",3,"inverse",5
"8717",182,"29",4,"inverse",5
"8718",182,"30",7,"inverse",5
"8719",182,"31",3,"basic",4
"8720",182,"32",5,"basic",4
"8721",182,"33",3,"basic",4
"8722",182,"34",7,"inverse",4
"8723",182,"35",6,"inverse",4
"8724",182,"36",7,"inverse",4
"8725",182,"37",1,"basic",3
"8726",182,"38",3,"basic",3
"8727",182,"39",6,"basic",3
"8728",182,"40",2,"inverse",3
"8729",182,"41",7,"inverse",3
"8730",182,"42",7,"inverse",3
"8731",182,"43",6,"basic",2
"8732",182,"44",7,"basic",2
"8733",182,"45",7,"basic",2
"8734",182,"46",7,"inverse",2
"8735",182,"47",7,"inverse",2
"8736",182,"48",5,"inverse",2
"8737",183,"1",5,"basic",9
"8738",183,"2",5,"basic",9
"8739",183,"3",4,"basic",9
"8740",183,"4",5,"inverse",9
"8741",183,"5",4,"inverse",9
"8742",183,"6",5,"inverse",9
"8743",183,"7",6,"basic",8
"8744",183,"8",4,"basic",8
"8745",183,"9",5,"basic",8
"8746",183,"10",5,"inverse",8
"8747",183,"11",5,"inverse",8
"8748",183,"12",5,"inverse",8
"8749",183,"13",6,"basic",7
"8750",183,"14",4,"basic",7
"8751",183,"15",4,"basic",7
"8752",183,"16",4,"inverse",7
"8753",183,"17",3,"inverse",7
"8754",183,"18",4,"inverse",7
"8755",183,"19",6,"basic",6
"8756",183,"20",6,"basic",6
"8757",183,"21",4,"basic",6
"8758",183,"22",6,"inverse",6
"8759",183,"23",4,"inverse",6
"8760",183,"24",6,"inverse",6
"8761",183,"25",5,"basic",5
"8762",183,"26",5,"basic",5
"8763",183,"27",5,"basic",5
"8764",183,"28",6,"inverse",5
"8765",183,"29",6,"inverse",5
"8766",183,"30",5,"inverse",5
"8767",183,"31",5,"basic",4
"8768",183,"32",5,"basic",4
"8769",183,"33",5,"basic",4
"8770",183,"34",6,"inverse",4
"8771",183,"35",5,"inverse",4
"8772",183,"36",5,"inverse",4
"8773",183,"37",5,"basic",3
"8774",183,"38",5,"basic",3
"8775",183,"39",5,"basic",3
"8776",183,"40",5,"inverse",3
"8777",183,"41",6,"inverse",3
"8778",183,"42",5,"inverse",3
"8779",183,"43",5,"basic",2
"8780",183,"44",5,"basic",2
"8781",183,"45",5,"basic",2
"8782",183,"46",6,"inverse",2
"8783",183,"47",5,"inverse",2
"8784",183,"48",5,"inverse",2
"8785",184,"1",3,"basic",9
"8786",184,"2",3,"basic",9
"8787",184,"3",2,"basic",9
"8788",184,"4",2,"inverse",9
"8789",184,"5",3,"inverse",9
"8790",184,"6",3,"inverse",9
"8791",184,"7",5,"basic",8
"8792",184,"8",5,"basic",8
"8793",184,"9",4,"basic",8
"8794",184,"10",5,"inverse",8
"8795",184,"11",3,"inverse",8
"8796",184,"12",3,"inverse",8
"8797",184,"13",5,"basic",7
"8798",184,"14",3,"basic",7
"8799",184,"15",2,"basic",7
"8800",184,"16",3,"inverse",7
"8801",184,"17",3,"inverse",7
"8802",184,"18",3,"inverse",7
"8803",184,"19",5,"basic",6
"8804",184,"20",5,"basic",6
"8805",184,"21",5,"basic",6
"8806",184,"22",5,"inverse",6
"8807",184,"23",3,"inverse",6
"8808",184,"24",6,"inverse",6
"8809",184,"25",2,"basic",5
"8810",184,"26",5,"basic",5
"8811",184,"27",4,"basic",5
"8812",184,"28",3,"inverse",5
"8813",184,"29",4,"inverse",5
"8814",184,"30",5,"inverse",5
"8815",184,"31",3,"basic",4
"8816",184,"32",4,"basic",4
"8817",184,"33",2,"basic",4
"8818",184,"34",4,"inverse",4
"8819",184,"35",4,"inverse",4
"8820",184,"36",4,"inverse",4
"8821",184,"37",5,"basic",3
"8822",184,"38",5,"basic",3
"8823",184,"39",5,"basic",3
"8824",184,"40",3,"inverse",3
"8825",184,"41",6,"inverse",3
"8826",184,"42",5,"inverse",3
"8827",184,"43",5,"basic",2
"8828",184,"44",6,"basic",2
"8829",184,"45",6,"basic",2
"8830",184,"46",6,"inverse",2
"8831",184,"47",5,"inverse",2
"8832",184,"48",4,"inverse",2
"8833",185,"1",5,"basic",9
"8834",185,"2",5,"basic",9
"8835",185,"3",3,"basic",9
"8836",185,"4",5,"inverse",9
"8837",185,"5",6,"inverse",9
"8838",185,"6",3,"inverse",9
"8839",185,"7",7,"basic",8
"8840",185,"8",7,"basic",8
"8841",185,"9",6,"basic",8
"8842",185,"10",6,"inverse",8
"8843",185,"11",6,"inverse",8
"8844",185,"12",6,"inverse",8
"8845",185,"13",6,"basic",7
"8846",185,"14",3,"basic",7
"8847",185,"15",3,"basic",7
"8848",185,"16",2,"inverse",7
"8849",185,"17",4,"inverse",7
"8850",185,"18",3,"inverse",7
"8851",185,"19",6,"basic",6
"8852",185,"20",4,"basic",6
"8853",185,"21",6,"basic",6
"8854",185,"22",3,"inverse",6
"8855",185,"23",3,"inverse",6
"8856",185,"24",6,"inverse",6
"8857",185,"25",3,"basic",5
"8858",185,"26",7,"basic",5
"8859",185,"27",6,"basic",5
"8860",185,"28",6,"inverse",5
"8861",185,"29",6,"inverse",5
"8862",185,"30",7,"inverse",5
"8863",185,"31",5,"basic",4
"8864",185,"32",4,"basic",4
"8865",185,"33",2,"basic",4
"8866",185,"34",6,"inverse",4
"8867",185,"35",5,"inverse",4
"8868",185,"36",5,"inverse",4
"8869",185,"37",5,"basic",3
"8870",185,"38",6,"basic",3
"8871",185,"39",6,"basic",3
"8872",185,"40",7,"inverse",3
"8873",185,"41",5,"inverse",3
"8874",185,"42",6,"inverse",3
"8875",185,"43",7,"basic",2
"8876",185,"44",7,"basic",2
"8877",185,"45",6,"basic",2
"8878",185,"46",6,"inverse",2
"8879",185,"47",6,"inverse",2
"8880",185,"48",5,"inverse",2
"8881",186,"1",7,"basic",9
"8882",186,"2",4,"basic",9
"8883",186,"3",4,"basic",9
"8884",186,"4",5,"inverse",9
"8885",186,"5",6,"inverse",9
"8886",186,"6",6,"inverse",9
"8887",186,"7",5,"basic",8
"8888",186,"8",5,"basic",8
"8889",186,"9",5,"basic",8
"8890",186,"10",2,"inverse",8
"8891",186,"11",4,"inverse",8
"8892",186,"12",5,"inverse",8
"8893",186,"13",4,"basic",7
"8894",186,"14",6,"basic",7
"8895",186,"15",4,"basic",7
"8896",186,"16",5,"inverse",7
"8897",186,"17",4,"inverse",7
"8898",186,"18",4,"inverse",7
"8899",186,"19",5,"basic",6
"8900",186,"20",6,"basic",6
"8901",186,"21",6,"basic",6
"8902",186,"22",4,"inverse",6
"8903",186,"23",3,"inverse",6
"8904",186,"24",5,"inverse",6
"8905",186,"25",4,"basic",5
"8906",186,"26",4,"basic",5
"8907",186,"27",5,"basic",5
"8908",186,"28",6,"inverse",5
"8909",186,"29",5,"inverse",5
"8910",186,"30",2,"inverse",5
"8911",186,"31",4,"basic",4
"8912",186,"32",5,"basic",4
"8913",186,"33",3,"basic",4
"8914",186,"34",4,"inverse",4
"8915",186,"35",5,"inverse",4
"8916",186,"36",4,"inverse",4
"8917",186,"37",5,"basic",3
"8918",186,"38",2,"basic",3
"8919",186,"39",5,"basic",3
"8920",186,"40",6,"inverse",3
"8921",186,"41",5,"inverse",3
"8922",186,"42",4,"inverse",3
"8923",186,"43",4,"basic",2
"8924",186,"44",2,"basic",2
"8925",186,"45",5,"basic",2
"8926",186,"46",4,"inverse",2
"8927",186,"47",4,"inverse",2
"8928",186,"48",5,"inverse",2
"8929",187,"1",7,"basic",9
"8930",187,"2",7,"basic",9
"8931",187,"3",7,"basic",9
"8932",187,"4",7,"inverse",9
"8933",187,"5",6,"inverse",9
"8934",187,"6",5,"inverse",9
"8935",187,"7",6,"basic",8
"8936",187,"8",6,"basic",8
"8937",187,"9",6,"basic",8
"8938",187,"10",7,"inverse",8
"8939",187,"11",6,"inverse",8
"8940",187,"12",6,"inverse",8
"8941",187,"13",7,"basic",7
"8942",187,"14",7,"basic",7
"8943",187,"15",5,"basic",7
"8944",187,"16",5,"inverse",7
"8945",187,"17",6,"inverse",7
"8946",187,"18",6,"inverse",7
"8947",187,"19",7,"basic",6
"8948",187,"20",7,"basic",6
"8949",187,"21",6,"basic",6
"8950",187,"22",6,"inverse",6
"8951",187,"23",5,"inverse",6
"8952",187,"24",5,"inverse",6
"8953",187,"25",5,"basic",5
"8954",187,"26",7,"basic",5
"8955",187,"27",6,"basic",5
"8956",187,"28",5,"inverse",5
"8957",187,"29",6,"inverse",5
"8958",187,"30",7,"inverse",5
"8959",187,"31",6,"basic",4
"8960",187,"32",7,"basic",4
"8961",187,"33",4,"basic",4
"8962",187,"34",7,"inverse",4
"8963",187,"35",7,"inverse",4
"8964",187,"36",7,"inverse",4
"8965",187,"37",7,"basic",3
"8966",187,"38",6,"basic",3
"8967",187,"39",6,"basic",3
"8968",187,"40",5,"inverse",3
"8969",187,"41",6,"inverse",3
"8970",187,"42",7,"inverse",3
"8971",187,"43",7,"basic",2
"8972",187,"44",7,"basic",2
"8973",187,"45",7,"basic",2
"8974",187,"46",7,"inverse",2
"8975",187,"47",5,"inverse",2
"8976",187,"48",6,"inverse",2
"8977",188,"1",4,"basic",9
"8978",188,"2",5,"basic",9
"8979",188,"3",5,"basic",9
"8980",188,"4",4,"inverse",9
"8981",188,"5",4,"inverse",9
"8982",188,"6",4,"inverse",9
"8983",188,"7",4,"basic",8
"8984",188,"8",4,"basic",8
"8985",188,"9",4,"basic",8
"8986",188,"10",3,"inverse",8
"8987",188,"11",4,"inverse",8
"8988",188,"12",5,"inverse",8
"8989",188,"13",3,"basic",7
"8990",188,"14",4,"basic",7
"8991",188,"15",5,"basic",7
"8992",188,"16",5,"inverse",7
"8993",188,"17",4,"inverse",7
"8994",188,"18",6,"inverse",7
"8995",188,"19",4,"basic",6
"8996",188,"20",4,"basic",6
"8997",188,"21",4,"basic",6
"8998",188,"22",6,"inverse",6
"8999",188,"23",6,"inverse",6
"9000",188,"24",4,"inverse",6
"9001",188,"25",5,"basic",5
"9002",188,"26",5,"basic",5
"9003",188,"27",5,"basic",5
"9004",188,"28",5,"inverse",5
"9005",188,"29",6,"inverse",5
"9006",188,"30",4,"inverse",5
"9007",188,"31",4,"basic",4
"9008",188,"32",6,"basic",4
"9009",188,"33",4,"basic",4
"9010",188,"34",3,"inverse",4
"9011",188,"35",4,"inverse",4
"9012",188,"36",5,"inverse",4
"9013",188,"37",6,"basic",3
"9014",188,"38",6,"basic",3
"9015",188,"39",5,"basic",3
"9016",188,"40",4,"inverse",3
"9017",188,"41",5,"inverse",3
"9018",188,"42",6,"inverse",3
"9019",188,"43",5,"basic",2
"9020",188,"44",6,"basic",2
"9021",188,"45",5,"basic",2
"9022",188,"46",4,"inverse",2
"9023",188,"47",4,"inverse",2
"9024",188,"48",5,"inverse",2
"9025",189,"1",7,"basic",9
"9026",189,"2",7,"basic",9
"9027",189,"3",7,"basic",9
"9028",189,"4",7,"inverse",9
"9029",189,"5",7,"inverse",9
"9030",189,"6",7,"inverse",9
"9031",189,"7",7,"basic",8
"9032",189,"8",7,"basic",8
"9033",189,"9",7,"basic",8
"9034",189,"10",7,"inverse",8
"9035",189,"11",7,"inverse",8
"9036",189,"12",7,"inverse",8
"9037",189,"13",7,"basic",7
"9038",189,"14",7,"basic",7
"9039",189,"15",6,"basic",7
"9040",189,"16",6,"inverse",7
"9041",189,"17",7,"inverse",7
"9042",189,"18",6,"inverse",7
"9043",189,"19",7,"basic",6
"9044",189,"20",7,"basic",6
"9045",189,"21",7,"basic",6
"9046",189,"22",7,"inverse",6
"9047",189,"23",7,"inverse",6
"9048",189,"24",7,"inverse",6
"9049",189,"25",7,"basic",5
"9050",189,"26",7,"basic",5
"9051",189,"27",7,"basic",5
"9052",189,"28",7,"inverse",5
"9053",189,"29",7,"inverse",5
"9054",189,"30",7,"inverse",5
"9055",189,"31",7,"basic",4
"9056",189,"32",7,"basic",4
"9057",189,"33",7,"basic",4
"9058",189,"34",7,"inverse",4
"9059",189,"35",7,"inverse",4
"9060",189,"36",7,"inverse",4
"9061",189,"37",7,"basic",3
"9062",189,"38",7,"basic",3
"9063",189,"39",7,"basic",3
"9064",189,"40",7,"inverse",3
"9065",189,"41",7,"inverse",3
"9066",189,"42",7,"inverse",3
"9067",189,"43",7,"basic",2
"9068",189,"44",7,"basic",2
"9069",189,"45",7,"basic",2
"9070",189,"46",7,"inverse",2
"9071",189,"47",7,"inverse",2
"9072",189,"48",7,"inverse",2
"9073",190,"1",7,"basic",9
"9074",190,"2",7,"basic",9
"9075",190,"3",7,"basic",9
"9076",190,"4",7,"inverse",9
"9077",190,"5",7,"inverse",9
"9078",190,"6",7,"inverse",9
"9079",190,"7",7,"basic",8
"9080",190,"8",7,"basic",8
"9081",190,"9",7,"basic",8
"9082",190,"10",7,"inverse",8
"9083",190,"11",7,"inverse",8
"9084",190,"12",7,"inverse",8
"9085",190,"13",7,"basic",7
"9086",190,"14",7,"basic",7
"9087",190,"15",7,"basic",7
"9088",190,"16",7,"inverse",7
"9089",190,"17",7,"inverse",7
"9090",190,"18",7,"inverse",7
"9091",190,"19",7,"basic",6
"9092",190,"20",7,"basic",6
"9093",190,"21",7,"basic",6
"9094",190,"22",7,"inverse",6
"9095",190,"23",7,"inverse",6
"9096",190,"24",7,"inverse",6
"9097",190,"25",7,"basic",5
"9098",190,"26",7,"basic",5
"9099",190,"27",7,"basic",5
"9100",190,"28",7,"inverse",5
"9101",190,"29",7,"inverse",5
"9102",190,"30",7,"inverse",5
"9103",190,"31",7,"basic",4
"9104",190,"32",7,"basic",4
"9105",190,"33",7,"basic",4
"9106",190,"34",7,"inverse",4
"9107",190,"35",7,"inverse",4
"9108",190,"36",7,"inverse",4
"9109",190,"37",7,"basic",3
"9110",190,"38",7,"basic",3
"9111",190,"39",7,"basic",3
"9112",190,"40",3,"inverse",3
"9113",190,"41",7,"inverse",3
"9114",190,"42",7,"inverse",3
"9115",190,"43",7,"basic",2
"9116",190,"44",7,"basic",2
"9117",190,"45",7,"basic",2
"9118",190,"46",7,"inverse",2
"9119",190,"47",7,"inverse",2
"9120",190,"48",7,"inverse",2
"9121",191,"1",7,"basic",9
"9122",191,"2",5,"basic",9
"9123",191,"3",2,"basic",9
"9124",191,"4",6,"inverse",9
"9125",191,"5",2,"inverse",9
"9126",191,"6",5,"inverse",9
"9127",191,"7",5,"basic",8
"9128",191,"8",7,"basic",8
"9129",191,"9",3,"basic",8
"9130",191,"10",6,"inverse",8
"9131",191,"11",7,"inverse",8
"9132",191,"12",6,"inverse",8
"9133",191,"13",6,"basic",7
"9134",191,"14",5,"basic",7
"9135",191,"15",2,"basic",7
"9136",191,"16",2,"inverse",7
"9137",191,"17",4,"inverse",7
"9138",191,"18",4,"inverse",7
"9139",191,"19",5,"basic",6
"9140",191,"20",7,"basic",6
"9141",191,"21",3,"basic",6
"9142",191,"22",5,"inverse",6
"9143",191,"23",5,"inverse",6
"9144",191,"24",3,"inverse",6
"9145",191,"25",6,"basic",5
"9146",191,"26",6,"basic",5
"9147",191,"27",4,"basic",5
"9148",191,"28",6,"inverse",5
"9149",191,"29",6,"inverse",5
"9150",191,"30",5,"inverse",5
"9151",191,"31",6,"basic",4
"9152",191,"32",6,"basic",4
"9153",191,"33",3,"basic",4
"9154",191,"34",6,"inverse",4
"9155",191,"35",2,"inverse",4
"9156",191,"36",6,"inverse",4
"9157",191,"37",4,"basic",3
"9158",191,"38",7,"basic",3
"9159",191,"39",6,"basic",3
"9160",191,"40",6,"inverse",3
"9161",191,"41",6,"inverse",3
"9162",191,"42",7,"inverse",3
"9163",191,"43",6,"basic",2
"9164",191,"44",7,"basic",2
"9165",191,"45",6,"basic",2
"9166",191,"46",7,"inverse",2
"9167",191,"47",5,"inverse",2
"9168",191,"48",6,"inverse",2
"9169",192,"1",5,"basic",9
"9170",192,"2",5,"basic",9
"9171",192,"3",5,"basic",9
"9172",192,"4",6,"inverse",9
"9173",192,"5",5,"inverse",9
"9174",192,"6",4,"inverse",9
"9175",192,"7",4,"basic",8
"9176",192,"8",6,"basic",8
"9177",192,"9",4,"basic",8
"9178",192,"10",5,"inverse",8
"9179",192,"11",6,"inverse",8
"9180",192,"12",5,"inverse",8
"9181",192,"13",6,"basic",7
"9182",192,"14",5,"basic",7
"9183",192,"15",4,"basic",7
"9184",192,"16",4,"inverse",7
"9185",192,"17",3,"inverse",7
"9186",192,"18",4,"inverse",7
"9187",192,"19",6,"basic",6
"9188",192,"20",7,"basic",6
"9189",192,"21",4,"basic",6
"9190",192,"22",5,"inverse",6
"9191",192,"23",3,"inverse",6
"9192",192,"24",5,"inverse",6
"9193",192,"25",5,"basic",5
"9194",192,"26",5,"basic",5
"9195",192,"27",5,"basic",5
"9196",192,"28",4,"inverse",5
"9197",192,"29",4,"inverse",5
"9198",192,"30",6,"inverse",5
"9199",192,"31",3,"basic",4
"9200",192,"32",4,"basic",4
"9201",192,"33",3,"basic",4
"9202",192,"34",3,"inverse",4
"9203",192,"35",6,"inverse",4
"9204",192,"36",5,"inverse",4
"9205",192,"37",5,"basic",3
"9206",192,"38",5,"basic",3
"9207",192,"39",4,"basic",3
"9208",192,"40",3,"inverse",3
"9209",192,"41",4,"inverse",3
"9210",192,"42",4,"inverse",3
"9211",192,"43",5,"basic",2
"9212",192,"44",5,"basic",2
"9213",192,"45",5,"basic",2
"9214",192,"46",4,"inverse",2
"9215",192,"47",5,"inverse",2
"9216",192,"48",4,"inverse",2
"9217",193,"1",6,"basic",9
"9218",193,"2",7,"basic",9
"9219",193,"3",6,"basic",9
"9220",193,"4",7,"inverse",9
"9221",193,"5",5,"inverse",9
"9222",193,"6",4,"inverse",9
"9223",193,"7",6,"basic",8
"9224",193,"8",7,"basic",8
"9225",193,"9",5,"basic",8
"9226",193,"10",6,"inverse",8
"9227",193,"11",4,"inverse",8
"9228",193,"12",5,"inverse",8
"9229",193,"13",7,"basic",7
"9230",193,"14",3,"basic",7
"9231",193,"15",5,"basic",7
"9232",193,"16",2,"inverse",7
"9233",193,"17",4,"inverse",7
"9234",193,"18",6,"inverse",7
"9235",193,"19",6,"basic",6
"9236",193,"20",7,"basic",6
"9237",193,"21",6,"basic",6
"9238",193,"22",6,"inverse",6
"9239",193,"23",6,"inverse",6
"9240",193,"24",7,"inverse",6
"9241",193,"25",7,"basic",5
"9242",193,"26",6,"basic",5
"9243",193,"27",6,"basic",5
"9244",193,"28",7,"inverse",5
"9245",193,"29",6,"inverse",5
"9246",193,"30",6,"inverse",5
