"","X","subject","item","Rating","Caus","Trans"
"7055",7055,"177","15","3","Inst","3"
"7056",7056,"177","16","5","Inst","5"
"7057",7057,"177","17","6","Aff","4"
"7058",7058,"177","18","7","Aff","5"
"7059",7059,"177","19","6","Aff","5"
"7060",7060,"177","20","7","Aff","5"
"7061",7061,"177","21","6","Aff","4"
"7062",7062,"177","22","6","Aff","5"
"7063",7063,"177","23","6","Aff","5"
"7064",7064,"177","24","6","Aff","5"
"7065",7065,"177","25","7","Loc","4"
"7066",7066,"177","26","6","Loc","3"
"7067",7067,"177","27","6","Loc","4"
"7068",7068,"177","28","7","Loc","3"
"7069",7069,"177","29","6","Loc","3"
"7070",7070,"177","30","6","Loc","3"
"7071",7071,"177","31","6","Loc","2"
"7072",7072,"177","32","7","Loc","3"
"7073",7073,"177","33","6","Poss","2"
"7074",7074,"177","34","7","Poss","2"
"7075",7075,"177","35","7","Poss","2"
"7076",7076,"177","36","7","Poss","1"
"7077",7077,"177","37","6","Poss","2"
"7078",7078,"177","38","6","Poss","2"
"7079",7079,"177","39","6","Poss","2"
"7080",7080,"177","40","6","Poss","1"
"7081",7081,"178","1","6","Phys","9"
"7082",7082,"178","2","5","Phys","6"
"7083",7083,"178","3","6","Phys","9"
"7084",7084,"178","4","6","Phys","6"
"7085",7085,"178","5","3","Phys","5"
"7086",7086,"178","6","3","Phys","7"
"7087",7087,"178","7","4","Phys","9"
"7088",7088,"178","8","4","Phys","5"
"7089",7089,"178","9","2","Inst","7"
"7090",7090,"178","10","4","Inst","5"
"7091",7091,"178","11","4","Inst","7"
"7092",7092,"178","12","4","Inst","5"
"7093",7093,"178","13","4","Inst","8"
"7094",7094,"178","14","3","Inst","4"
"7095",7095,"178","15","4","Inst","3"
"7096",7096,"178","16","5","Inst","5"
"7097",7097,"178","17","6","Aff","4"
"7098",7098,"178","18","6","Aff","5"
"7099",7099,"178","19","5","Aff","5"
"7100",7100,"178","20","5","Aff","5"
"7101",7101,"178","21","6","Aff","4"
"7102",7102,"178","22","4","Aff","5"
"7103",7103,"178","23","5","Aff","5"
"7104",7104,"178","24","5","Aff","5"
"7105",7105,"178","25","6","Loc","4"
"7106",7106,"178","26","4","Loc","3"
"7107",7107,"178","27","5","Loc","4"
"7108",7108,"178","28","5","Loc","3"
"7109",7109,"178","29","4","Loc","3"
"7110",7110,"178","30","5","Loc","3"
"7111",7111,"178","31","6","Loc","2"
"7112",7112,"178","32","4","Loc","3"
"7113",7113,"178","33","6","Poss","2"
"7114",7114,"178","34","6","Poss","2"
"7115",7115,"178","35","5","Poss","2"
"7116",7116,"178","36","6","Poss","1"
"7117",7117,"178","37","6","Poss","2"
"7118",7118,"178","38","5","Poss","2"
"7119",7119,"178","39","5","Poss","2"
"7120",7120,"178","40","6","Poss","1"
"7121",7121,"179","1","4","Phys","9"
"7122",7122,"179","2","3","Phys","6"
"7123",7123,"179","3","3","Phys","9"
"7124",7124,"179","4","5","Phys","6"
"7125",7125,"179","5","5","Phys","5"
"7126",7126,"179","6","4","Phys","7"
"7127",7127,"179","7","3","Phys","9"
"7128",7128,"179","8","5","Phys","5"
"7129",7129,"179","9","2","Inst","7"
"7130",7130,"179","10","3","Inst","5"
"7131",7131,"179","11","2","Inst","7"
"7132",7132,"179","12","2","Inst","5"
"7133",7133,"179","13","2","Inst","8"
"7134",7134,"179","14","2","Inst","4"
"7135",7135,"179","15","2","Inst","3"
"7136",7136,"179","16","5","Inst","5"
"7137",7137,"179","17","5","Aff","4"
"7138",7138,"179","18","6","Aff","5"
"7139",7139,"179","19","4","Aff","5"
"7140",7140,"179","20","5","Aff","5"
"7141",7141,"179","21","6","Aff","4"
"7142",7142,"179","22","5","Aff","5"
"7143",7143,"179","23","4","Aff","5"
"7144",7144,"179","24","4","Aff","5"
"7145",7145,"179","25","6","Loc","4"
"7146",7146,"179","26","5","Loc","3"
"7147",7147,"179","27","5","Loc","4"
"7148",7148,"179","28","6","Loc","3"
"7149",7149,"179","29","6","Loc","3"
"7150",7150,"179","30","6","Loc","3"
"7151",7151,"179","31","6","Loc","2"
"7152",7152,"179","32","6","Loc","3"
"7153",7153,"179","33","6","Poss","2"
"7154",7154,"179","34","6","Poss","2"
"7155",7155,"179","35","6","Poss","2"
"7156",7156,"179","36","6","Poss","1"
"7157",7157,"179","37","5","Poss","2"
"7158",7158,"179","38","5","Poss","2"
"7159",7159,"179","39","5","Poss","2"
"7160",7160,"179","40","5","Poss","1"
"7161",7161,"180","1","5","Phys","9"
"7162",7162,"180","2","3","Phys","6"
"7163",7163,"180","3","7","Phys","9"
"7164",7164,"180","4","6","Phys","6"
"7165",7165,"180","5","4","Phys","5"
"7166",7166,"180","6","3","Phys","7"
"7167",7167,"180","7","2","Phys","9"
"7168",7168,"180","8","6","Phys","5"
"7169",7169,"180","9","1","Inst","7"
"7170",7170,"180","10","4","Inst","5"
"7171",7171,"180","11","2","Inst","7"
"7172",7172,"180","12","4","Inst","5"
"7173",7173,"180","13","3","Inst","8"
"7174",7174,"180","14","2","Inst","4"
"7175",7175,"180","15","2","Inst","3"
"7176",7176,"180","16","3","Inst","5"
"7177",7177,"180","17","5","Aff","4"
"7178",7178,"180","18","5","Aff","5"
"7179",7179,"180","19","6","Aff","5"
"7180",7180,"180","20","6","Aff","5"
"7181",7181,"180","21","5","Aff","4"
"7182",7182,"180","22","6","Aff","5"
"7183",7183,"180","23","6","Aff","5"
"7184",7184,"180","24","3","Aff","5"
"7185",7185,"180","25","3","Loc","4"
"7186",7186,"180","26","4","Loc","3"
"7187",7187,"180","27","3","Loc","4"
"7188",7188,"180","28","6","Loc","3"
"7189",7189,"180","29","3","Loc","3"
"7190",7190,"180","30","7","Loc","3"
"7191",7191,"180","31","5","Loc","2"
"7192",7192,"180","32","5","Loc","3"
"7193",7193,"180","33","6","Poss","2"
"7194",7194,"180","34","6","Poss","2"
"7195",7195,"180","35","7","Poss","2"
"7196",7196,"180","36","7","Poss","1"
"7197",7197,"180","37","4","Poss","2"
"7198",7198,"180","38","5","Poss","2"
"7199",7199,"180","39","6","Poss","2"
"7200",7200,"180","40","6","Poss","1"
"7201",7201,"181","1","2","Phys","9"
"7202",7202,"181","2","2","Phys","6"
"7203",7203,"181","3","5","Phys","9"
"7204",7204,"181","4","2","Phys","6"
"7205",7205,"181","5","4","Phys","5"
"7206",7206,"181","6","2","Phys","7"
"7207",7207,"181","7","1","Phys","9"
"7208",7208,"181","8","2","Phys","5"
"7209",7209,"181","9","1","Inst","7"
"7210",7210,"181","10","1","Inst","5"
"7211",7211,"181","11","1","Inst","7"
"7212",7212,"181","12","1","Inst","5"
"7213",7213,"181","13","1","Inst","8"
"7214",7214,"181","14","1","Inst","4"
"7215",7215,"181","15","1","Inst","3"
"7216",7216,"181","16","2","Inst","5"
"7217",7217,"181","17","3","Aff","4"
"7218",7218,"181","18","4","Aff","5"
"7219",7219,"181","19","7","Aff","5"
"7220",7220,"181","20","6","Aff","5"
"7221",7221,"181","21","7","Aff","4"
"7222",7222,"181","22","2","Aff","5"
"7223",7223,"181","23","6","Aff","5"
"7224",7224,"181","24","6","Aff","5"
"7225",7225,"181","25","7","Loc","4"
"7226",7226,"181","26","6","Loc","3"
"7227",7227,"181","27","7","Loc","4"
"7228",7228,"181","28","2","Loc","3"
"7229",7229,"181","29","7","Loc","3"
"7230",7230,"181","30","7","Loc","3"
"7231",7231,"181","31","4","Loc","2"
"7232",7232,"181","32","4","Loc","3"
"7233",7233,"181","33","3","Poss","2"
"7234",7234,"181","34","6","Poss","2"
"7235",7235,"181","35","2","Poss","2"
"7236",7236,"181","36","7","Poss","1"
"7237",7237,"181","37","2","Poss","2"
"7238",7238,"181","38","6","Poss","2"
"7239",7239,"181","39","5","Poss","2"
"7240",7240,"181","40","7","Poss","1"
"7241",7241,"182","1","7","Phys","9"
"7242",7242,"182","2","5","Phys","6"
"7243",7243,"182","3","7","Phys","9"
"7244",7244,"182","4","7","Phys","6"
"7245",7245,"182","5","4","Phys","5"
"7246",7246,"182","6","7","Phys","7"
"7247",7247,"182","7","6","Phys","9"
"7248",7248,"182","8","6","Phys","5"
"7249",7249,"182","9","4","Inst","7"
"7250",7250,"182","10","6","Inst","5"
"7251",7251,"182","11","4","Inst","7"
"7252",7252,"182","12","7","Inst","5"
"7253",7253,"182","13","4","Inst","8"
"7254",7254,"182","14","4","Inst","4"
"7255",7255,"182","15","5","Inst","3"
"7256",7256,"182","16","7","Inst","5"
"7257",7257,"182","17","7","Aff","4"
"7258",7258,"182","18","7","Aff","5"
"7259",7259,"182","19","7","Aff","5"
"7260",7260,"182","20","7","Aff","5"
"7261",7261,"182","21","7","Aff","4"
"7262",7262,"182","22","7","Aff","5"
"7263",7263,"182","23","7","Aff","5"
"7264",7264,"182","24","7","Aff","5"
"7265",7265,"182","25","7","Loc","4"
"7266",7266,"182","26","7","Loc","3"
"7267",7267,"182","27","7","Loc","4"
"7268",7268,"182","28","7","Loc","3"
"7269",7269,"182","29","7","Loc","3"
"7270",7270,"182","30","7","Loc","3"
"7271",7271,"182","31","7","Loc","2"
"7272",7272,"182","32","7","Loc","3"
"7273",7273,"182","33","7","Poss","2"
"7274",7274,"182","34","7","Poss","2"
"7275",7275,"182","35","7","Poss","2"
"7276",7276,"182","36","7","Poss","1"
"7277",7277,"182","37","7","Poss","2"
"7278",7278,"182","38","7","Poss","2"
"7279",7279,"182","39","7","Poss","2"
"7280",7280,"182","40","7","Poss","1"
"7281",7281,"183","1","6","Phys","9"
"7282",7282,"183","2","5","Phys","6"
"7283",7283,"183","3","6","Phys","9"
"7284",7284,"183","4","4","Phys","6"
"7285",7285,"183","5","6","Phys","5"
"7286",7286,"183","6","7","Phys","7"
"7287",7287,"183","7","3","Phys","9"
"7288",7288,"183","8","5","Phys","5"
"7289",7289,"183","9","2","Inst","7"
"7290",7290,"183","10","5","Inst","5"
"7291",7291,"183","11","3","Inst","7"
"7292",7292,"183","12","3","Inst","5"
"7293",7293,"183","13","3","Inst","8"
"7294",7294,"183","14","2","Inst","4"
"7295",7295,"183","15","2","Inst","3"
"7296",7296,"183","16","6","Inst","5"
"7297",7297,"183","17","7","Aff","4"
"7298",7298,"183","18","7","Aff","5"
"7299",7299,"183","19","5","Aff","5"
"7300",7300,"183","20","7","Aff","5"
"7301",7301,"183","21","6","Aff","4"
"7302",7302,"183","22","6","Aff","5"
"7303",7303,"183","23","5","Aff","5"
"7304",7304,"183","24","5","Aff","5"
"7305",7305,"183","25","7","Loc","4"
"7306",7306,"183","26","7","Loc","3"
"7307",7307,"183","27","6","Loc","4"
"7308",7308,"183","28","6","Loc","3"
"7309",7309,"183","29","7","Loc","3"
"7310",7310,"183","30","7","Loc","3"
"7311",7311,"183","31","7","Loc","2"
"7312",7312,"183","32","7","Loc","3"
"7313",7313,"183","33","7","Poss","2"
"7314",7314,"183","34","6","Poss","2"
"7315",7315,"183","35","3","Poss","2"
"7316",7316,"183","36","6","Poss","1"
"7317",7317,"183","37","5","Poss","2"
"7318",7318,"183","38","6","Poss","2"
"7319",7319,"183","39","7","Poss","2"
"7320",7320,"183","40","7","Poss","1"
"7321",7321,"184","1","7","Phys","9"
"7322",7322,"184","2","7","Phys","6"
"7323",7323,"184","3","7","Phys","9"
"7324",7324,"184","4","2","Phys","6"
"7325",7325,"184","5","7","Phys","5"
"7326",7326,"184","6","7","Phys","7"
"7327",7327,"184","7","7","Phys","9"
"7328",7328,"184","8","7","Phys","5"
"7329",7329,"184","9","2","Inst","7"
"7330",7330,"184","10","2","Inst","5"
"7331",7331,"184","11","2","Inst","7"
"7332",7332,"184","12","2","Inst","5"
"7333",7333,"184","13","2","Inst","8"
"7334",7334,"184","14","2","Inst","4"
"7335",7335,"184","15","2","Inst","3"
"7336",7336,"184","16","2","Inst","5"
"7337",7337,"184","17","2","Aff","4"
"7338",7338,"184","18","7","Aff","5"
"7339",7339,"184","19","7","Aff","5"
"7340",7340,"184","20","7","Aff","5"
"7341",7341,"184","21","7","Aff","4"
"7342",7342,"184","22","7","Aff","5"
"7343",7343,"184","23","7","Aff","5"
"7344",7344,"184","24","2","Aff","5"
"7345",7345,"184","25","7","Loc","4"
"7346",7346,"184","26","7","Loc","3"
"7347",7347,"184","27","6","Loc","4"
"7348",7348,"184","28","7","Loc","3"
"7349",7349,"184","29","7","Loc","3"
"7350",7350,"184","30","7","Loc","3"
"7351",7351,"184","31","7","Loc","2"
"7352",7352,"184","32","7","Loc","3"
"7353",7353,"184","33","7","Poss","2"
"7354",7354,"184","34","7","Poss","2"
"7355",7355,"184","35","7","Poss","2"
"7356",7356,"184","36","7","Poss","1"
"7357",7357,"184","37","7","Poss","2"
"7358",7358,"184","38","7","Poss","2"
"7359",7359,"184","39","7","Poss","2"
"7360",7360,"184","40","7","Poss","1"
"7361",7361,"185","1","5","Phys","9"
"7362",7362,"185","2","4","Phys","6"
"7363",7363,"185","3","3","Phys","9"
"7364",7364,"185","4","2","Phys","6"
"7365",7365,"185","5","6","Phys","5"
"7366",7366,"185","6","5","Phys","7"
"7367",7367,"185","7","4","Phys","9"
"7368",7368,"185","8","4","Phys","5"
"7369",7369,"185","9","2","Inst","7"
"7370",7370,"185","10","3","Inst","5"
"7371",7371,"185","11","2","Inst","7"
"7372",7372,"185","12","3","Inst","5"
"7373",7373,"185","13","2","Inst","8"
"7374",7374,"185","14","3","Inst","4"
"7375",7375,"185","15","3","Inst","3"
"7376",7376,"185","16","4","Inst","5"
"7377",7377,"185","17","4","Aff","4"
"7378",7378,"185","18","5","Aff","5"
"7379",7379,"185","19","3","Aff","5"
"7380",7380,"185","20","5","Aff","5"
"7381",7381,"185","21","2","Aff","4"
"7382",7382,"185","22","5","Aff","5"
"7383",7383,"185","23","3","Aff","5"
"7384",7384,"185","24","4","Aff","5"
"7385",7385,"185","25","6","Loc","4"
"7386",7386,"185","26","6","Loc","3"
"7387",7387,"185","27","6","Loc","4"
"7388",7388,"185","28","2","Loc","3"
"7389",7389,"185","29","2","Loc","3"
"7390",7390,"185","30","3","Loc","3"
"7391",7391,"185","31","4","Loc","2"
"7392",7392,"185","32","5","Loc","3"
"7393",7393,"185","33","5","Poss","2"
"7394",7394,"185","34","5","Poss","2"
"7395",7395,"185","35","4","Poss","2"
"7396",7396,"185","36","6","Poss","1"
"7397",7397,"185","37","4","Poss","2"
"7398",7398,"185","38","5","Poss","2"
"7399",7399,"185","39","5","Poss","2"
"7400",7400,"185","40","5","Poss","1"
"7401",7401,"186","1","5","Phys","9"
"7402",7402,"186","2","6","Phys","6"
"7403",7403,"186","3","7","Phys","9"
"7404",7404,"186","4","5","Phys","6"
"7405",7405,"186","5","6","Phys","5"
"7406",7406,"186","6","5","Phys","7"
"7407",7407,"186","7","5","Phys","9"
"7408",7408,"186","8","5","Phys","5"
"7409",7409,"186","9","5","Inst","7"
"7410",7410,"186","10","3","Inst","5"
"7411",7411,"186","11","7","Inst","7"
"7412",7412,"186","12","4","Inst","5"
"7413",7413,"186","13","6","Inst","8"
"7414",7414,"186","14","5","Inst","4"
"7415",7415,"186","15","5","Inst","3"
"7416",7416,"186","16","6","Inst","5"
"7417",7417,"186","17","7","Aff","4"
"7418",7418,"186","18","6","Aff","5"
"7419",7419,"186","19","6","Aff","5"
"7420",7420,"186","20","5","Aff","5"
"7421",7421,"186","21","5","Aff","4"
"7422",7422,"186","22","6","Aff","5"
"7423",7423,"186","23","6","Aff","5"
"7424",7424,"186","24","6","Aff","5"
"7425",7425,"186","25","6","Loc","4"
"7426",7426,"186","26","6","Loc","3"
"7427",7427,"186","27","6","Loc","4"
"7428",7428,"186","28","3","Loc","3"
"7429",7429,"186","29","5","Loc","3"
"7430",7430,"186","30","6","Loc","3"
"7431",7431,"186","31","7","Loc","2"
"7432",7432,"186","32","6","Loc","3"
"7433",7433,"186","33","4","Poss","2"
"7434",7434,"186","34","6","Poss","2"
"7435",7435,"186","35","7","Poss","2"
"7436",7436,"186","36","7","Poss","1"
"7437",7437,"186","37","6","Poss","2"
"7438",7438,"186","38","6","Poss","2"
"7439",7439,"186","39","6","Poss","2"
"7440",7440,"186","40","6","Poss","1"
"7441",7441,"187","1","7","Phys","9"
"7442",7442,"187","2","7","Phys","6"
"7443",7443,"187","3","7","Phys","9"
"7444",7444,"187","4","5","Phys","6"
"7445",7445,"187","5","7","Phys","5"
"7446",7446,"187","6","1","Phys","7"
"7447",7447,"187","7","7","Phys","9"
"7448",7448,"187","8","6","Phys","5"
"7449",7449,"187","9","2","Inst","7"
"7450",7450,"187","10","5","Inst","5"
"7451",7451,"187","11","2","Inst","7"
"7452",7452,"187","12","2","Inst","5"
"7453",7453,"187","13","3","Inst","8"
"7454",7454,"187","14","1","Inst","4"
"7455",7455,"187","15","2","Inst","3"
"7456",7456,"187","16","3","Inst","5"
"7457",7457,"187","17","6","Aff","4"
"7458",7458,"187","18","6","Aff","5"
"7459",7459,"187","19","7","Aff","5"
"7460",7460,"187","20","7","Aff","5"
"7461",7461,"187","21","6","Aff","4"
"7462",7462,"187","22","7","Aff","5"
"7463",7463,"187","23","7","Aff","5"
"7464",7464,"187","24","7","Aff","5"
"7465",7465,"187","25","7","Loc","4"
"7466",7466,"187","26","4","Loc","3"
"7467",7467,"187","27","6","Loc","4"
"7468",7468,"187","28","7","Loc","3"
"7469",7469,"187","29","7","Loc","3"
"7470",7470,"187","30","7","Loc","3"
"7471",7471,"187","31","7","Loc","2"
"7472",7472,"187","32","7","Loc","3"
"7473",7473,"187","33","7","Poss","2"
"7474",7474,"187","34","7","Poss","2"
"7475",7475,"187","35","7","Poss","2"
"7476",7476,"187","36","7","Poss","1"
"7477",7477,"187","37","7","Poss","2"
"7478",7478,"187","38","7","Poss","2"
"7479",7479,"187","39","7","Poss","2"
"7480",7480,"187","40","7","Poss","1"
"7481",7481,"188","1","6","Phys","9"
"7482",7482,"188","2","3","Phys","6"
"7483",7483,"188","3","6","Phys","9"
"7484",7484,"188","4","7","Phys","6"
"7485",7485,"188","5","5","Phys","5"
"7486",7486,"188","6","5","Phys","7"
"7487",7487,"188","7","1","Phys","9"
"7488",7488,"188","8","4","Phys","5"
"7489",7489,"188","9","1","Inst","7"
"7490",7490,"188","10","3","Inst","5"
"7491",7491,"188","11","3","Inst","7"
"7492",7492,"188","12","2","Inst","5"
"7493",7493,"188","13","3","Inst","8"
"7494",7494,"188","14","1","Inst","4"
"7495",7495,"188","15","2","Inst","3"
"7496",7496,"188","16","2","Inst","5"
"7497",7497,"188","17","4","Aff","4"
"7498",7498,"188","18","3","Aff","5"
"7499",7499,"188","19","6","Aff","5"
"7500",7500,"188","20","5","Aff","5"
"7501",7501,"188","21","4","Aff","4"
"7502",7502,"188","22","4","Aff","5"
"7503",7503,"188","23","4","Aff","5"
"7504",7504,"188","24","1","Aff","5"
"7505",7505,"188","25","6","Loc","4"
"7506",7506,"188","26","6","Loc","3"
"7507",7507,"188","27","4","Loc","4"
"7508",7508,"188","28","7","Loc","3"
"7509",7509,"188","29","6","Loc","3"
"7510",7510,"188","30","7","Loc","3"
"7511",7511,"188","31","5","Loc","2"
"7512",7512,"188","32","7","Loc","3"
"7513",7513,"188","33","7","Poss","2"
"7514",7514,"188","34","6","Poss","2"
"7515",7515,"188","35","7","Poss","2"
"7516",7516,"188","36","7","Poss","1"
"7517",7517,"188","37","7","Poss","2"
"7518",7518,"188","38","7","Poss","2"
"7519",7519,"188","39","7","Poss","2"
"7520",7520,"188","40","7","Poss","1"
"7521",7521,"189","1","6","Phys","9"
"7522",7522,"189","2","6","Phys","6"
"7523",7523,"189","3","7","Phys","9"
"7524",7524,"189","4","6","Phys","6"
"7525",7525,"189","5","6","Phys","5"
"7526",7526,"189","6","6","Phys","7"
"7527",7527,"189","7","3","Phys","9"
"7528",7528,"189","8","5","Phys","5"
"7529",7529,"189","9","1","Inst","7"
"7530",7530,"189","10","3","Inst","5"
"7531",7531,"189","11","3","Inst","7"
"7532",7532,"189","12","3","Inst","5"
"7533",7533,"189","13","4","Inst","8"
"7534",7534,"189","14","2","Inst","4"
"7535",7535,"189","15","1","Inst","3"
"7536",7536,"189","16","5","Inst","5"
"7537",7537,"189","17","5","Aff","4"
"7538",7538,"189","18","7","Aff","5"
"7539",7539,"189","19","6","Aff","5"
"7540",7540,"189","20","7","Aff","5"
"7541",7541,"189","21","7","Aff","4"
"7542",7542,"189","22","6","Aff","5"
"7543",7543,"189","23","6","Aff","5"
"7544",7544,"189","24","2","Aff","5"
"7545",7545,"189","25","7","Loc","4"
"7546",7546,"189","26","6","Loc","3"
"7547",7547,"189","27","6","Loc","4"
"7548",7548,"189","28","6","Loc","3"
"7549",7549,"189","29","5","Loc","3"
"7550",7550,"189","30","6","Loc","3"
"7551",7551,"189","31","6","Loc","2"
"7552",7552,"189","32","6","Loc","3"
"7553",7553,"189","33","6","Poss","2"
"7554",7554,"189","34","6","Poss","2"
"7555",7555,"189","35","7","Poss","2"
"7556",7556,"189","36","7","Poss","1"
"7557",7557,"189","37","6","Poss","2"
"7558",7558,"189","38","6","Poss","2"
"7559",7559,"189","39","6","Poss","2"
"7560",7560,"189","40","6","Poss","1"
"7561",7561,"190","1","4","Phys","9"
"7562",7562,"190","2","6","Phys","6"
"7563",7563,"190","3","6","Phys","9"
"7564",7564,"190","4","6","Phys","6"
"7565",7565,"190","5","7","Phys","5"
"7566",7566,"190","6","7","Phys","7"
"7567",7567,"190","7","3","Phys","9"
"7568",7568,"190","8","5","Phys","5"
"7569",7569,"190","9","3","Inst","7"
"7570",7570,"190","10","5","Inst","5"
"7571",7571,"190","11","4","Inst","7"
"7572",7572,"190","12","4","Inst","5"
"7573",7573,"190","13","4","Inst","8"
"7574",7574,"190","14","2","Inst","4"
"7575",7575,"190","15","1","Inst","3"
"7576",7576,"190","16","6","Inst","5"
"7577",7577,"190","17","6","Aff","4"
"7578",7578,"190","18","6","Aff","5"
"7579",7579,"190","19","6","Aff","5"
"7580",7580,"190","20","5","Aff","5"
"7581",7581,"190","21","6","Aff","4"
"7582",7582,"190","22","6","Aff","5"
"7583",7583,"190","23","3","Aff","5"
"7584",7584,"190","24","6","Aff","5"
"7585",7585,"190","25","7","Loc","4"
"7586",7586,"190","26","6","Loc","3"
"7587",7587,"190","27","6","Loc","4"
"7588",7588,"190","28","5","Loc","3"
"7589",7589,"190","29","7","Loc","3"
"7590",7590,"190","30","7","Loc","3"
"7591",7591,"190","31","6","Loc","2"
"7592",7592,"190","32","7","Loc","3"
"7593",7593,"190","33","7","Poss","2"
"7594",7594,"190","34","7","Poss","2"
